476,-15132,-15186,-15076,-15129
477,-14461,-14966,-15069,-14661
478,-14661,-14924,-15011,-14661
479,-14489,-14816,-14821,-14540
480,-14607,-14751,-14645,-14586
481,-14411,-14626,-14571,-14463
482,-14393,-14503,-14534,-14414
483,-14759,-14553,-14498,-14655
484,-15558,-14702,-14511,-15287
485,-15475,-14867,-14712,-15418
486,-15090,-14947,-15072,-15188
487,-15048,-15053,-15305,-15090
488,-14849,-15129,-15260,-14921
489,-14660,-15113,-15095,-14738
490,-14372,-14915,-14924,-14481
491,-14369,-14731,-14739,-14402
492,-14256,-14592,-14547,-14299
493,-13953,-14409,-14394,-14056
494,-13508,-14186,-14256,-13672
495,-13224,-13947,-14038,-13358
496,-12300,-13601,-13708,-12617
497,-12155,-13232,-13287,-12293
498,-12091,-12871,-12792,-12151
499,-12356,-12605,-12382,-12294
500,-13664,-12631,-12248,-13253
501,-14621,-12864,-12477,-14210
502,-14900,-13297,-13131,-14693
503,-14555,-13697,-13953,-14596
504,-13889,-13997,-14488,-14101
505,-13108,-14122,-14522,-13405
506,-12796,-13978,-14130,-12978
507,-12585,-13638,-13558,-12702
508,-12075,-13168,-13049,-12263
509,-12077,-12755,-12675,-12132
510,-12008,-12441,-12370,-12045
511,-11550,-12181,-12140,-11698
512,-11028,-11887,-11962,-11229
513,-9608,-11391,-11662,-10094
514,-9025,-10882,-11112,-9345
515,-8992,-10368,-10317,-9097
516,-10948,-10191,-9611,-10392
517,-12464,-10344,-9508,-11842
518,-13400,-10739,-10266,-12932
519,-14509,-11556,-11563,-14035
520,-14560,-12478,-12811,-14402
521,-13144,-13170,-13727,-13521
522,-11852,-13321,-14050,-12352
523,-10317,-12963,-13555,-10927
524,-9610,-12332,-12455,-10005
525,-9393,-11479,-11210,-9576
526,-9900,-10702,-10229,-9802
527,-10283,-10225,-9751,-10138
528,-10953,-10076,-9780,-10708
529,-10937,-10179,-10120,-10868
530,-10089,-10259,-10512,-10322
531,-9309,-10245,-10658,-9612
532,-9581,-10192,-10371,-9590
533,-9561,-10071,-9883,-9569
534,-9900,-9896,-9600,-9800
535,-10012,-9742,-9602,-9948
536,-10965,-9888,-9767,-10659
537,-11891,-10318,-10079,-11521
538,-11963,-10715,-10613,-11830
539,-11561,-11048,-11264,-11641
540,-10597,-11164,-11651,-10910
541,-10309,-11214,-11553,-10489
542,-9717,-11006,-11076,-9948
543,-9872,-10669,-10526,-9894
544,-10028,-10347,-10113,-9987
545,-10513,-10172,-9936,-10355
546,-10763,-10200,-10026,-10640
547,-11003,-10316,-10286,-10894
548,-10619,-10466,-10579,-10701
549,-10161,-10514,-10750,-10323
550,-9478,-10422,-10668,-9731
551,-9216,-10206,-10324,-9370
552,-9461,-9989,-9865,-9433
553,-10213,-9858,-9531,-9979
554,-10136,-9777,-9520,-10088
555,-10476,-9830,-9796,-10359
556,-9903,-9900,-10081,-10039
557,-9418,-9934,-10187,-9604
558,-8396,-9757,-10024,-8758
559,-8175,-9417,-9567,-8349
560,-7997,-9060,-8959,-8102
561,-8597,-8747,-8452,-8448
562,-9130,-8618,-8261,-8925
563,-9317,-8602,-8422,-9199
564,-9513,-8788,-8802,-9418
565,-9350,-8984,-9144,-9370
566,-9517,-9237,-9343,-9472
567,-9344,-9361,-9415,-9382
568,-8997,-9339,-9414,-9112
569,-8856,-9262,-9343,-8932
570,-8837,-9150,-9168,-8865
571,-9220,-9128,-8992,-9113
572,-9517,-9128,-8948,-9395
573,-10205,-9272,-9101,-9962
574,-10557,-9532,-9426,-10378
575,-10149,-9747,-9847,-10217
576,-9008,-9776,-10157,-9370
577,-8411,-9641,-10067,-8698
578,-8883,-9535,-9547,-8827
579,-9361,-9394,-8999,-9200
580,-9497,-9218,-8856,-9407
581,-9520,-9113,-9079,-9486
582,-9423,-9182,-9336,-9441
