474,-16123,-16114,-16108,-16093
475,-16032,-16078,-16066,-16050
476,-16289,-16122,-16063,-16217
477,-16094,-16097,-16093,-16130
478,-16165,-16117,-16139,-16154
479,-16081,-16130,-16157,-16102
480,-16148,-16134,-16140,-16134
481,-16261,-16173,-16128,-16222
482,-16348,-16182,-16144,-16310
483,-16233,-16206,-16203,-16256
484,-16160,-16205,-16259,-16188
485,-15920,-16178,-16252,-16000
486,-16304,-16204,-16180,-16212
487,-16076,-16173,-16109,-16116
488,-16323,-16169,-16118,-16260
489,-16129,-16152,-16164,-16168
490,-16048,-16133,-16190,-16084
491,-16157,-16172,-16177,-16135
492,-16016,-16124,-16126,-16051
493,-16027,-16116,-16095,-16034
494,-16045,-16070,-16068,-16041
495,-16032,-16054,-16042,-16034
496,-16169,-16074,-16036,-16128
497,-16153,-16073,-16054,-16145
498,-16153,-16096,-16097,-16150
499,-16346,-16149,-16140,-16287
500,-15892,-16124,-16169,-16010
501,-16258,-16161,-16180,-16183
502,-16229,-16171,-16144,-16215
503,-16298,-16196,-16140,-16273
504,-16012,-16172,-16194,-16090
505,-15924,-16102,-16205,-15973
506,-16177,-16149,-16134,-16115
507,-15992,-16105,-16048,-16028
508,-16053,-16076,-16040,-16045
509,-16358,-16086,-16059,-16264
510,-16045,-16091,-16086,-16110
511,-16240,-16144,-16150,-16201
512,-16169,-16142,-16176,-16178
513,-16301,-16194,-16175,-16264
514,-16112,-16204,-16194,-16157
515,-16070,-16156,-16205,-16096
516,-16250,-16190,-16180,-16203
517,-16024,-16154,-16140,-16077
518,-16185,-16157,-16135,-16152
519,-16059,-16116,-16127,-16086
520,-15941,-16088,-16111,-15984
521,-16177,-16106,-16086,-16119
522,-16081,-16077,-16050,-16092
523,-16117,-16093,-16064,-16109
524,-16138,-16085,-16096,-16129
525,-16113,-16094,-16108,-16117
526,-16202,-16138,-16119,-16176
527,-16061,-16118,-16130,-16095
528,-16136,-16127,-16136,-16123
529,-16188,-16139,-16128,-16168
530,-16109,-16134,-16123,-16126
531,-16155,-16141,-16138,-16146
532,-16077,-16121,-16141,-16097
533,-16128,-16132,-16128,-16118
534,-15922,-16096,-16111,-15980
535,-15992,-16063,-16080,-15988
536,-15901,-16029,-16024,-15927
537,-15937,-15992,-15972,-15934
538,-16168,-16008,-15949,-16097
539,-16280,-16033,-15970,-16225
540,-15922,-16033,-16056,-16012
541,-15882,-16015,-16121,-15921
542,-16025,-16035,-16070,-15993
543,-16187,-16077,-15984,-16128
544,-16292,-16098,-15997,-16242
545,-16039,-16057,-16091,-16099
546,-16177,-16100,-16167,-16153
547,-16025,-16124,-16160,-16063
548,-16129,-16141,-16122,-16109
549,-16146,-16134,-16100,-16134
550,-15961,-16079,-16093,-16012
551,-16344,-16130,-16101,-16244
552,-15995,-16100,-16101,-16069
553,-16362,-16156,-16131,-16274
554,-15932,-16123,-16157,-16034
555,-15948,-16090,-16153,-15973
556,-16185,-16127,-16101,-16121
557,-15952,-16062,-16032,-16002
558,-16416,-16132,-16046,-16291
